year,region,exposure.code,coastal.code,latitude,longitude,depth,crust,understory,kelp,urchin,month,day,survey,site,desm
2017,mdi,4,4,44.2379,-68.2391,10,70,43.5,21,0,5,11,rasher_steneck,40,NA
2017,mdi,3,3,44.3949,-68.1236,10,63,60.5,71.5,0,5,12,rasher_steneck,53,NA
2017,mdi,3,3,44.3677,-68.0934,10,52.5,72,21,0.1,5,12,rasher_steneck,51,NA
2017,mdi,3,3,44.3631,-68.0781,10,73.5,63,24.5,0,5,11,rasher_steneck,48,NA
2017,mdi,5,3,44.3353,-68.0547,10,86,61,10.5,0,5,11,rasher_steneck,47,NA
2017,downeast,4,3,44.3582,-68.0369,10,82,33.5,42,0,5,11,rasher_steneck,46,NA
2017,downeast,4,4,44.3796,-67.8733,10,71.5,60,5,0,6,13,rasher_steneck,69,NA
2017,downeast,3,3,44.4424,-67.8581,10,77,34.5,5,0,6,13,rasher_steneck,68,NA
2017,downeast,3,3,44.4606,-67.8331,10,81,44,2,0,6,13,rasher_steneck,66,NA
2017,downeast,4,4,44.4596,-67.7088,10,67,66.5,12.5,0,6,13,rasher_steneck,71,NA
2017,downeast,4,4,44.5596,-67.4792,10,73,59.5,11,0,6,15,rasher_steneck,85,NA
2017,downeast,5,4,44.558,-67.4306,10,80,53,14.5,0.4,6,15,rasher_steneck,81,NA
2017,downeast,3,3,44.5939,-67.4096,10,55.5,66.5,21,0,6,15,rasher_steneck,84,NA
2017,downeast,3,3,44.5938,-67.3753,10,68,44.5,5.5,0,6,15,rasher_steneck,83,NA
2017,downeast,3,3,44.6381,-67.242,10,69.5,74,30.5,0,6,16,rasher_steneck,92,NA
2017,downeast,4,3,44.7107,-67.1152,10,89.5,17,4,21.6,6,16,rasher_steneck,93,NA
2017,downeast,4,3,44.7507,-67.0697,10,74,74.5,3,0,6,16,rasher_steneck,95,NA
2018,midcoast,3,3,43.8982,-69.3081,10,33,54.5,49,0,5,10,rasher_steneck,5,NA
2018,penobscot.bay,4,3,43.9751,-69.1343,10,65.5,69.5,4,0,5,11,rasher_steneck,14,NA
2018,penobscot.bay,4,4,43.8939,-69.12,10,24,46,31.5,0,5,11,rasher_steneck,15,NA
2018,penobscot.bay,3,3,43.9842,-69.0715,10,62,80.5,34,0,5,11,rasher_steneck,11,NA
2018,mdi,5,4,44.1031,-68.3424,10,21.2,64,60,0,5,15,rasher_steneck,32,NA
2018,mdi,3,4,44.2603,-68.2076,10,72.5,74,17.5,0,5,14,rasher_steneck,27,NA
2018,mdi,3,3,44.3641,-68.0985,10,64,70.5,43,0,5,14,rasher_steneck,25,NA
2018,downeast,4,3,44.3401,-68.0421,10,73.5,78.5,11.5,0.3,5,14,rasher_steneck,24,NA
2018,downeast,4,3,44.3939,-68.0125,10,74.5,68.5,13.5,0,5,14,rasher_steneck,21,NA
2018,downeast,3,3,44.4034,-68.011,10,71.5,64.5,18.5,0,5,14,rasher_steneck,20,NA
2018,downeast,4,3,44.407,-67.9229,10,55.5,62,13,0,5,14,rasher_steneck,17,NA
2018,downeast,4,4,44.5762,-67.4549,10,60.5,74,10,0,5,21,rasher_steneck,77,NA
2018,downeast,3,3,44.6006,-67.4466,10,52.5,54,5.5,0,5,21,rasher_steneck,76,NA
2018,downeast,5,4,44.5542,-67.4417,10,83.5,64.5,7,0,5,19,rasher_steneck,48,NA
2018,downeast,3,3,44.6395,-67.2577,10,9,55,20.5,0,5,21,rasher_steneck,73,NA
2018,downeast,3,3,44.6408,-67.2443,10,52,43,14.5,0.3,5,21,rasher_steneck,72,NA
2018,downeast,3,3,44.6626,-67.1862,10,77.5,72.5,19,0,5,19,rasher_steneck,51,NA
2018,downeast,4,3,44.7066,-67.1154,10,78,69.5,24.5,0,5,19,rasher_steneck,52,NA
2018,downeast,4,3,44.7551,-67.0623,10,79,67.5,32,0,5,19,rasher_steneck,54,NA
2016,downeast,3,4,44.4827,-67.667,10,NA,9,36.22222222222222,0,8,29,rasher_steneck,little.drisko.island,0.11111111111111109
2016,downeast,5,5,44.3663,-67.8696,10,NA,5.533333333333333,47.06666666666667,0,8,29,rasher_steneck,petit.manan.island,0
2016,downeast,3,4,44.4827,-67.667,5,NA,38.875,88.1875,0,8,30,rasher_steneck,little.drisko.island,0.875
2016,downeast,5,5,44.3663,-67.8696,5,NA,38.78571428571429,78.92857142857143,0,8,30,rasher_steneck,petit.manan.island,2
2016,mdi,4,4,44.2371,-68.2048,10,NA,9.307692307692308,41,0,8,30,rasher_steneck,baker.island,1.3846153846153846
2016,mdi,4,4,44.2371,-68.2048,5,NA,13.25,83.375,0,8,31,rasher_steneck,baker.island,0.75
2016,mdi,4,4,44.2376,-68.2452,5,NA,17.5,53.78571428571429,0,8,31,rasher_steneck,great.cranberry.island,0
2016,mdi,4,4,44.2376,-68.2452,10,NA,25.125,49.375,0,8,31,rasher_steneck,great.cranberry.island,0.1875
2016,midcoast,4,5,43.7679,-69.3224,5,NA,63.42857142857143,12.857142857142856,0.14285714285714288,9,2,rasher_steneck,monhegan.island,0.14285714285714288
2016,midcoast,5,5,43.76008,-69.3105,10,NA,72.31875,5.8125,0,9,2,rasher_steneck,monhegan.island,0.0625
2017,mdi,5,5,44.146,-68.253,10,NA,5.333333333333333,1,0,7,4,rasher_steneck,great.duck.island,1.3333333333333333
2017,downeast,4,3,44.3962,-67.9562,5,NA,17.025,53,0,7,6,rasher_steneck,sheep.island,1.5
2017,downeast,4,3,44.3962,-67.9562,10,NA,3.9428571428571426,0.7142857142857143,0,7,6,rasher_steneck,sheep.island,1
2017,downeast,4,3,44.389,-67.967266,10,NA,9.071428571428571,1.142857142857143,0,7,6,rasher_steneck,western.island,1.4285714285714286
2017,downeast,3,3,44.4051,-67.9366,5,NA,16.6,85,0,7,9,rasher_steneck,eastern.island,1
2017,downeast,5,4,44.3644,-67.9344,10,NA,4.533333333333333,1.6666666666666667,1,7,10,rasher_steneck,moulton.ledge,0.33333333333333337
2017,downeast,5,4,44.3644,-67.9344,5,NA,14.25,70.25,0,7,12,rasher_steneck,moulton.ledge,2
2017,mdi,4,3,44.3345,-68.0525,10,NA,40.733333333333334,10.166666666666666,0,7,13,rasher_steneck,little.moose.island,12.833333333333332
2017,penobscot.bay,4,4,44.0304,-68.8893,10,NA,26.775,16.5,0,7,28,rasher_steneck,hurricane.island,3.5
2017,penobscot.bay,5,4,44.0246,-68.8612,5,NA,68.6625,30.5,0.125,7,29,rasher_steneck,greens.island,0
2017,penobscot.bay,5,4,44.0246,-68.8612,10,NA,15.875,2.375,0,7,29,rasher_steneck,greens.island,4.75
2017,penobscot.bay,4,4,44.0304,-68.8893,5,NA,65.14285714285714,29.571428571428573,0,7,29,rasher_steneck,hurricane.island,1.5714285714285716
2017,penobscot.bay,3,4,44.0149,-68.6078,5,NA,50.028571428571425,76.42857142857143,0,7,31,rasher_steneck,eastern.ear.island.IAH,0
2017,penobscot.bay,3,4,44.0149,-68.6078,10,NA,50.516666666666666,17,0,7,31,rasher_steneck,eastern.ear.island.IAH,3.166666666666667
2017,penobscot.bay,5,5,44.005,-68.65243,10,NA,8.016666666666666,7.333333333333333,0,7,31,rasher_steneck,western.ear.island.IAH,3
2017,mdi,4,4,44.0468,-68.5585,5,NA,32.142857142857146,52.857142857142854,0,8,1,rasher_steneck,great.spoon.island,3.857142857142857
2017,mdi,4,4,44.0468,-68.5585,10,NA,21.82,36.2,0,8,1,rasher_steneck,great.spoon.island,6.2
2017,mdi,4,5,44.0963,-68.5045,5,NA,50.0625,70.875,0,8,2,rasher_steneck,marshall.island.south,1.125
2017,penobscot.bay,4,4,44.0731,-68.6709,5,NA,12.6625,81.75,0,8,3,rasher_steneck,kimball.island,3.75
2017,penobscot.bay,4,4,44.0731,-68.6709,10,NA,13.285714285714286,6.142857142857143,0,8,3,rasher_steneck,kimball.island,3.4285714285714284
2017,penobscot.bay,4,4,44.1057,-68.6536,5,NA,19.825,69.5,0,8,3,rasher_steneck,merchant.island,0.75
2017,penobscot.bay,3,3,44.1193,-68.6065,5,NA,52.2625,57.75,0,8,4,rasher_steneck,gooseberry.island,4.75
2017,downeast,4,4,44.4822,-67.5276,5,NA,38.625,24.25,0,8,22,rasher_steneck,steele.harbor.island,3.375
2017,downeast,4,4,44.4822,-67.5276,10,NA,5.65,0.375,0,8,22,rasher_steneck,steele.harbor.island,0
2017,mdi,4,4,44.1156,-68.4919,5,NA,24.642857142857142,52.57142857142857,0,8,24,rasher_steneck,marshall.island.east,0
2017,mdi,4,4,44.1156,-68.4919,10,NA,10.25,1.625,0,8,24,rasher_steneck,marshall.island.east,0
2017,downeast,4,4,44.4718,-67.7859,5,NA,14.2,45.857142857142854,0,8,25,rasher_steneck,flint.island,4.714285714285714
2017,mdi,4,3,44.3345,-68.0525,5,NA,19.571428571428573,71.74285714285715,0,8,28,rasher_steneck,little.moose.island,0.5714285714285715
2017,mdi,5,5,44.11325,-68.44542,5,NA,7.175,88.375,0,8,29,rasher_steneck,green.island,1.125
2017,mdi,5,5,44.11325,-68.44542,10,NA,6.683333333333334,3.3666666666666667,0,8,29,rasher_steneck,green.island,0.5166666666666667
2018,penobscot.bay,5,5,44.005,-68.65243,10,NA,18.0875,27,0,6,9,rasher_steneck,western.ear.island.IAH,4.8875
2018,midcoast,5,5,43.7502,-69.6113,5,NA,87.5625,43.125,0.125,6,21,rasher_steneck,damariscove.island,4.625
2018,midcoast,5,5,43.7502,-69.6113,10,NA,47.7,21.25,0,6,21,rasher_steneck,damariscove.island,4.375
2018,midcoast,4,3,43.839,-69.502,5,NA,100.625,35.625,0.25,6,21,rasher_steneck,pemaquid.point,6.5
2018,midcoast,4,3,43.839,-69.502,10,NA,40.41428571428572,9.571428571428571,0,6,21,rasher_steneck,pemaquid.point,0.02857142857142857
2018,penobscot.bay,5,5,44.02460002,-68.86120004,5,NA,75.9375,21.275,0,6,24,rasher_steneck,greens.island,26.25
2018,penobscot.bay,5,5,44.02460002,-68.86120004,10,NA,21.275,13.3125,0,6,24,rasher_steneck,greens.island,9.125
2018,penobscot.bay,4,4,44.0304,-68.8893,5,NA,57.4625,47.5,0,6,24,rasher_steneck,hurricane.island,3.375
2018,penobscot.bay,4,4,44.0304,-68.8893,10,NA,29.675,21.875,0,6,24,rasher_steneck,hurricane.island,1.875
2018,penobscot.bay,4,4,44.0731,-68.6709,5,NA,69.25,72.5,0,6,25,rasher_steneck,kimball.island,6.25
2018,penobscot.bay,4,4,44.0731,-68.6709,10,NA,57.4125,58.75,0,6,25,rasher_steneck,kimball.island,9
2018,penobscot.bay,4,4,44.1057,-68.6536,5,NA,30.075000000000003,91.25,0,6,25,rasher_steneck,merchant.island,0
2018,penobscot.bay,4,4,44.1057,-68.6536,10,NA,20.325000000000003,76.875,0,6,25,rasher_steneck,merchant.island,0
2018,penobscot.bay,3,4,43.99546,-69.05211,5,NA,69.3875,31.375,0,6,26,rasher_steneck,andrews.island,6.125
2018,penobscot.bay,3,4,43.99546,-69.05211,10,NA,7.3875,1.25,0,6,26,rasher_steneck,andrews.island,0
2018,penobscot.bay,5,5,43.8679,-69.1288,5,NA,59.5,61.875,0,6,26,rasher_steneck,metinic.island,4.125
2018,penobscot.bay,5,5,43.8679,-69.1288,10,NA,48.7125,44.65,0,6,26,rasher_steneck,metinic.island,13.625
2018,midcoast,4,4,43.8672,-69.3191,5,NA,33.615,78.375,0,7,2,rasher_steneck,allen.island,4.2625
2018,midcoast,4,4,43.8672,-69.3191,10,NA,40.285714285714285,36.72857142857143,0,7,2,rasher_steneck,allen.island,21.014285714285716
2018,midcoast,4,5,43.7679,-69.3224,5,NA,87.5375,24.375,0,7,2,rasher_steneck,monhegan.island,5.875
2018,midcoast,4,5,43.7679,-69.3224,10,NA,73.14285714285714,38.57142857142857,0,7,2,rasher_steneck,monhegan.island,13.571428571428571
2018,downeast,4,4,44.4822,-67.5276,5,NA,19.7375,84.6375,0,7,8,rasher_steneck,steele.harbor.island,0.25
2018,downeast,4,4,44.4822,-67.5276,10,NA,10.1375,0.5875,0,7,8,rasher_steneck,steele.harbor.island,0
2018,downeast,5,5,44.441816,-67.59903,5,NA,33.325,78.125,0,7,9,rasher_steneck,crumple.island,0
2018,downeast,5,5,44.441816,-67.59903,10,NA,38.5,2.375,0.25,7,9,rasher_steneck,crumple.island,0
2018,downeast,5,5,44.55623,-67.49115,5,NA,21.2125,55.7,0,7,9,rasher_steneck,great.spruce.island,0.1375
2018,downeast,5,5,44.55623,-67.49115,10,NA,31.225,3.7125,0.125,7,9,rasher_steneck,great.spruce.island,0.012500000000000002
2018,downeast,4,4,44.4718,-67.7859,5,NA,9.55,44.6625,0,7,10,rasher_steneck,flint.island,0.625
2018,downeast,4,4,44.4718,-67.7859,10,NA,13.225000000000001,0.04,0,7,10,rasher_steneck,flint.island,0
2018,mdi,4,3,44.3345,-68.0525,5,NA,24.6375,85.625,0.25,7,10,rasher_steneck,little.moose.island,1.25
2018,mdi,4,3,44.3345,-68.0525,10,NA,53.55,20.8875,0,7,10,rasher_steneck,little.moose.island,1.875
2018,downeast,5,4,44.5739,-67.3962,5,NA,46.6125,87.5,0,7,11,rasher_steneck,ram.island.DE,0
2018,downeast,5,4,44.5739,-67.3962,10,NA,29.0375,33.1375,0,7,11,rasher_steneck,ram.island.DE,0.625
2018,casco.bay,5,5,43.65483,-70.036,5,NA,91.3375,1.25,0,7,20,rasher_steneck,halfway.rock,5.25
2018,casco.bay,5,5,43.65483,-70.036,10,NA,58.15,14.375,0,7,20,rasher_steneck,halfway.rock,4.5
2018,casco.bay,5,3,43.7004,-69.8319,5,NA,60.375,1,0,7,30,rasher_steneck,cape.small,0.375
2018,casco.bay,5,3,43.7004,-69.8319,10,NA,9.325000000000001,0.175,0,7,30,rasher_steneck,cape.small,0
2018,midcoast,5,5,43.7051,-69.7541,5,NA,60.287499999999994,15.875,0,7,30,rasher_steneck,seguin.island,0.25
2018,midcoast,5,5,43.7051,-69.7541,10,NA,21.3875,13,0,7,30,rasher_steneck,seguin.island,3.625
2018,mdi,4,5,44.171,-68.2494,5,NA,8.174999999999999,93.125,0,8,6,rasher_steneck,little.duck.island,0.375
2018,mdi,4,5,44.171,-68.2494,10,NA,38.7875,19.6375,0,8,6,rasher_steneck,little.duck.island,10.5
2018,mdi,5,5,44.1006,-68.339,5,NA,18.025,87.75,0,8,6,rasher_steneck,long.island,4.625
2018,mdi,5,5,44.1006,-68.339,10,NA,38.4125,34.75,0,8,6,rasher_steneck,long.island,29.375
2018,penobscot.bay,5,5,44.005,-68.65243,5,NA,62.3875,33.25,0,8,7,rasher_steneck,western.ear.island.IAH,6.25
2018,casco.bay,3,5,43.56444,-70.19542,5,NA,32.125,26,0,8,21,rasher_steneck,cape.elizabeth,0
2018,casco.bay,3,5,43.56444,-70.19542,10,NA,16.75,5.125,0,8,21,rasher_steneck,cape.elizabeth,0
2018,casco.bay,4,3,43.68669,-70.08436,10,NA,14.137500000000001,15.125,0,8,21,rasher_steneck,jewell.island,0.5
2018,casco.bay,5,5,43.71212,-69.9402,5,NA,60.15,0,0.75,9,5,rasher_steneck,bold.dick.rock,0
2018,casco.bay,5,5,43.71212,-69.9402,10,NA,12.65,2.125,0,9,5,rasher_steneck,bold.dick.rock,0
2018,casco.bay,4,3,43.68669,-70.08436,5,NA,39.15,10.6375,0,9,5,rasher_steneck,jewell.island,0
